SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2016,STL,9,8,0,0,36.1,46,29,23,7,12,45,1,4,0,0,0,-0.7,1.60,5.70
2017,STL,13,10,0,0,60.1,59,27,26,7,17,72,7,2,0,0,0,0.8,1.26,3.88
2018,STL,10,10,0,0,54.1,50,26,26,5,18,50,3,4,0,0,0,0.3,1.25,4.31
