YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2015,BOS,65,226,31,62,10,0,13,36,18,57,0,1,.274,.331,.491,.822,1.1
2016,BOS,145,480,63,116,34,2,16,71,43,133,5,1,.242,.306,.421,.727,2.3
2017,MIL,144,538,84,147,34,1,31,101,60,138,10,0,.273,.349,.513,.862,4.0
2018,MIL,49,177,29,43,12,0,12,31,22,36,0,0,.243,.327,.514,.841,2.1
