SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2016,LAD,22,14,0,0,100.0,96,46,44,10,30,74,5,9,0,0,0,0.6,1.26,3.96
2017,LAD,49,2,0,0,74.1,69,31,31,10,19,74,3,5,2,5,3,0.5,1.18,3.75
2018,LAD,15,4,0,0,34.2,34,8,8,2,9,40,1,1,0,2,0,1.1,1.24,2.08
