YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2012,DET,6,12,3,3,1,0,0,0,0,2,0,0,.250,.250,.333,.583,0.0
2013,DET,16,27,8,8,1,0,1,2,2,3,0,0,.296,.367,.444,.811,0.3
2014,DET,62,156,14,36,5,1,0,15,8,37,1,1,.231,.266,.276,.542,-0.5
2015,DET,24,64,3,18,5,0,2,13,1,13,0,0,.281,.292,.453,.745,0.2
2016,BOS,14,33,3,7,1,0,0,1,2,12,0,0,.212,.257,.242,.499,-0.1
2016,TEX,30,84,14,20,6,1,2,13,5,16,0,1,.238,.290,.405,.695,0.3
2016,Total,44,117,17,27,7,1,2,14,7,28,0,1,.231,.281,.359,.640,0.2
2017,DET,13,29,1,7,2,0,0,2,0,1,0,0,.241,.241,.310,.551,-0.3
2018,MIA,18,46,4,7,1,0,1,4,4,5,0,0,.152,.220,.239,.459,-0.2
