YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2008,NYM,49,131,24,41,9,3,2,17,18,28,0,2,.313,.397,.473,.870,1.2
2009,NYM,155,508,60,135,38,4,12,63,38,69,4,2,.266,.313,.427,.740,1.4
2011,NYM,109,391,49,125,28,2,6,49,24,42,5,5,.320,.362,.448,.810,2.9
2012,NYM,156,571,62,166,40,3,6,65,36,82,10,2,.291,.332,.403,.735,1.2
2013,NYM,161,658,92,188,38,4,13,78,32,95,23,3,.286,.319,.415,.734,1.8
2014,NYM,143,596,79,172,37,2,9,57,39,86,13,5,.289,.332,.403,.735,2.0
2015,NYM,130,499,56,140,38,2,14,73,31,38,2,2,.281,.322,.449,.771,1.4
2016,WSH,142,531,88,184,47,5,25,104,35,57,5,3,.347,.390,.595,.985,4.6
2017,WSH,144,534,94,172,43,3,23,93,52,77,2,0,.322,.384,.543,.927,2.8
