SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2013,SD,11,9,0,0,54.2,53,26,25,6,15,40,3,3,0,0,0,0.3,1.24,4.12
2014,SD,13,11,0,0,61.1,71,34,34,6,15,46,4,5,0,0,0,-0.5,1.40,4.99
2015,SD,3,3,0,0,17.0,16,9,9,1,2,10,1,2,0,0,0,0.1,1.06,4.76
2016,SD,3,2,0,0,15.2,12,7,7,3,3,13,1,2,0,0,0,0.2,0.96,4.02
2018,SD,15,2,0,0,30.0,30,17,16,3,4,26,1,3,0,1,0,-0.3,1.13,4.80
