SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2012,MIA,8,1,0,0,13.1,15,8,8,4,2,13,0,1,0,0,0,-0.1,1.28,5.40
2013,MIA,29,23,0,0,143.0,140,72,70,14,54,92,5,10,0,0,0,0.8,1.36,4.41
2014,MIA,32,32,0,0,191.1,177,84,81,16,71,153,10,10,0,0,0,2.5,1.30,3.81
2015,MIA,32,31,0,0,187.1,180,96,85,22,77,137,11,14,0,0,0,0.6,1.37,4.08
2016,MIA,33,33,0,0,176.2,176,93,85,22,83,147,9,13,0,0,0,0.5,1.47,4.33
2017,TOR,15,1,0,0,17.0,16,5,5,1,6,18,0,2,0,2,0,0.5,1.29,2.65
2017,MIA,12,12,0,0,55.2,67,50,49,15,29,44,1,5,0,0,0,-1.4,1.72,7.92
2017,Total,27,13,0,0,72.2,83,55,54,16,35,62,1,7,0,2,0,-0.9,1.62,6.69
