YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2015,SD,56,137,13,23,2,0,3,11,8,38,0,0,.168,.215,.248,.463,-0.2
2016,SD,8,24,2,3,1,0,0,1,0,7,0,1,.125,.154,.167,.321,-0.5
2017,SD,120,387,36,83,17,0,18,55,23,122,4,1,.214,.262,.398,.660,0.9
2018,SD,24,75,5,13,3,0,2,10,6,30,0,0,.173,.235,.293,.528,-0.0
