YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2015,CHC,69,232,52,57,6,1,16,43,36,77,3,3,.246,.355,.487,.842,1.8
2016,CHC,2,4,0,0,0,0,0,0,1,2,0,0,.000,.200,.000,.200,-0.1
2017,CHC,129,422,67,89,16,1,30,59,59,150,1,1,.211,.315,.467,.782,-0.0
2018,CHC,40,132,22,33,5,1,8,20,28,38,2,1,.250,.381,.485,.866,1.4
