YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2017,MIN,23,46,5,9,1,3,0,3,6,15,0,0,.196,.288,.348,.636,0.1
2018,MIN,26,74,7,18,4,0,2,6,6,23,0,0,.243,.309,.378,.687,0.5
