YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2015,TOR,62,217,38,66,18,0,8,35,18,43,3,1,.304,.361,.498,.859,2.4
2016,TOR,101,410,54,123,28,1,11,50,20,87,4,1,.300,.332,.454,.786,2.9
2017,TOR,50,185,22,48,18,0,5,24,7,38,4,2,.259,.291,.438,.729,0.7
2018,TOR,21,70,8,11,1,1,2,4,2,22,0,0,.157,.213,.286,.499,-0.6
