SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2017,TB,30,8,0,0,83.0,103,55,49,11,22,66,7,5,1,1,1,-0.9,1.51,5.31
2018,TB,8,0,0,0,25.2,22,16,14,4,8,12,1,2,0,0,1,-0.3,1.17,4.91
