YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2016,SD,11,35,8,13,3,0,4,14,1,5,0,0,.371,.389,.800,1.189,0.4
2017,SD,122,445,51,103,25,1,26,58,27,140,3,0,.231,.284,.467,.751,0.8
2018,SD,17,50,10,10,4,1,2,8,4,16,0,0,.200,.281,.440,.721,0.4
