SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2017,CHW,30,0,0,0,22.0,13,11,11,4,15,17,1,3,0,7,1,0.2,1.27,4.50
2018,CHW,23,0,0,0,17.0,21,10,6,0,6,19,0,1,0,1,1,-0.0,1.59,3.18
