SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2016,NYM,10,3,0,0,18.1,26,13,13,0,7,17,1,0,0,0,0,-0.2,1.80,6.38
2017,BAL,9,4,0,0,34.2,39,17,16,5,8,26,2,3,0,0,0,0.5,1.36,4.15
