YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2017,NYY,39,134,16,31,9,4,4,17,7,43,1,0,.231,.268,.448,.716,-0.4
2018,NYY,1,2,1,1,1,0,0,0,2,0,0,0,.500,.750,1.000,1.750,0.1
