SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2012,CHC,7,7,0,0,29.2,38,22,21,4,11,21,2,3,0,0,0,-0.5,1.65,6.37
2013,CHC,13,13,0,0,66.1,66,30,29,8,24,36,2,6,0,0,0,0.7,1.36,3.93
2014,CHC,4,0,0,0,12.2,16,10,10,1,5,8,0,0,0,0,0,-0.2,1.66,7.11
2015,COL,24,22,2,1,131.2,170,88,78,19,41,86,6,10,0,0,0,0.2,1.60,5.33
2016,COL,29,7,0,0,84.1,82,36,35,5,23,69,3,5,0,3,1,2.0,1.25,3.74
2017,COL,60,0,0,0,85.0,75,31,25,9,19,71,5,1,2,12,1,2.3,1.11,2.65
2018,COL,14,0,0,0,21.0,21,15,15,5,10,18,0,0,0,2,0,-0.3,1.48,6.43
