YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2015,HOU,98,300,35,73,19,0,13,33,20,68,0,2,.243,.297,.437,.734,0.3
2016,HOU,48,134,11,22,8,1,4,8,8,40,0,0,.164,.222,.328,.550,-1.1
2018,ATL,41,89,10,24,7,0,3,19,4,22,0,0,.270,.305,.449,.754,0.3
