SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2011,LAA,7,3,0,0,14.0,16,11,9,4,7,9,0,2,0,0,0,-0.2,1.64,5.79
2012,LAA,30,9,0,0,71.0,77,46,37,7,34,47,4,3,1,5,2,-1.2,1.56,4.69
2013,LAA,47,17,1,0,145.0,151,73,67,12,44,101,7,8,1,5,1,0.9,1.34,4.16
2014,LAA,26,26,1,1,168.2,124,51,49,5,51,164,13,4,0,0,0,4.5,1.04,2.61
2015,LAA,32,32,1,1,207.1,181,94,84,20,76,176,15,12,0,0,0,1.8,1.24,3.65
2016,LAA,6,6,0,0,34.2,31,16,9,2,15,34,1,3,0,0,0,0.3,1.33,2.34
2017,LAA,6,6,0,0,27.2,18,8,7,1,7,27,0,2,0,0,0,1.1,0.90,2.28
2018,LAA,10,10,0,0,51.2,42,29,19,7,23,57,4,3,0,0,0,0.1,1.26,3.31
