YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2016,BOS,8,19,3,4,1,0,0,1,1,12,0,0,.211,.250,.263,.513,-0.2
2017,CHW,54,199,31,46,8,2,8,22,29,74,3,2,.231,.338,.412,.750,1.7
2018,CHW,39,153,21,39,10,1,7,19,20,59,4,0,.255,.339,.471,.810,1.0
