YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2013,PHI,34,121,17,35,5,0,0,10,9,26,0,3,.289,.344,.331,.675,-0.4
2014,PHI,66,114,13,27,2,0,1,4,9,33,1,1,.237,.290,.281,.571,-0.7
2015,PHI,127,405,57,110,20,4,1,35,40,86,19,5,.272,.339,.348,.687,0.9
2016,PHI,155,547,67,161,14,11,6,39,66,116,17,13,.294,.371,.393,.764,3.3
2017,PHI,128,511,85,150,26,6,9,34,61,104,15,5,.294,.373,.421,.794,3.1
2018,PHI,47,178,34,49,7,1,6,17,32,46,9,2,.275,.384,.427,.811,1.5
