SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2013,BOS,26,0,0,0,27.2,34,16,15,0,14,22,1,1,0,1,0,-0.2,1.73,4.88
2014,BOS,18,0,0,0,28.1,20,8,6,3,5,19,1,0,0,0,1,0.5,0.88,1.91
2015,DET,59,1,0,0,70.0,61,19,17,5,11,38,3,3,2,7,2,1.7,1.03,2.19
2016,DET,62,0,0,0,73.0,68,26,24,5,21,49,4,0,0,14,4,1.8,1.22,2.96
2017,DET,66,0,0,0,60.0,67,34,30,7,15,42,2,5,2,17,5,0.3,1.37,4.50
2018,DET,17,0,0,0,20.0,14,10,10,4,6,16,0,3,0,5,2,0.1,1.00,4.50
