YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2017,LAD,20,20,1,6,1,0,0,2,0,3,0,0,.300,.300,.350,.650,-0.1
2018,LAD,30,61,1,14,3,0,0,6,5,13,0,0,.230,.304,.279,.583,0.2
