YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2011,PIT,65,195,21,53,13,2,1,16,3,24,4,1,.272,.281,.374,.655,1.4
2012,PIT,104,249,34,58,9,5,3,16,10,37,7,3,.233,.279,.345,.624,-0.2
2013,PIT,60,88,10,22,1,2,3,14,2,10,2,0,.250,.290,.409,.699,0.3
2014,PIT,143,520,77,164,38,7,13,52,22,81,18,7,.315,.347,.490,.837,5.3
2015,PIT,114,418,57,120,29,1,4,28,19,71,10,8,.287,.327,.390,.717,1.7
2016,PIT,131,487,57,138,25,7,4,59,18,76,19,4,.283,.311,.388,.699,1.8
2017,PIT,128,486,66,132,26,2,16,47,28,90,12,4,.272,.339,.432,.771,3.3
2018,PIT,18,76,13,23,3,1,1,7,6,11,1,0,.303,.353,.408,.761,0.4
