YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2010,CHC,125,463,53,139,31,5,3,41,29,71,10,8,.300,.347,.408,.755,1.4
2011,CHC,158,674,91,207,36,9,10,66,35,96,22,9,.307,.341,.432,.773,3.0
2012,CHC,162,646,78,183,29,12,14,78,36,100,25,13,.283,.323,.430,.753,3.4
2013,CHC,161,666,59,163,34,2,10,44,30,129,9,6,.245,.284,.347,.631,-0.6
2014,CHC,134,528,58,154,33,1,14,65,35,100,4,4,.292,.339,.438,.777,2.0
2015,CHC,151,547,52,145,23,2,11,69,21,91,5,5,.265,.296,.375,.671,0.7
2016,NYY,151,577,63,156,29,1,21,70,24,118,4,0,.270,.300,.433,.733,1.3
2017,NYY,112,443,66,133,18,1,16,63,23,93,2,0,.300,.338,.454,.792,2.0
2018,MIA,49,188,26,55,10,1,2,21,13,39,2,0,.293,.332,.388,.720,0.4
