YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2017,PHI,56,171,26,44,8,1,3,13,31,56,1,0,.257,.368,.368,.736,0.5
2018,PHI,23,62,6,10,0,1,0,3,9,27,1,0,.161,.268,.194,.462,-0.3
