SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2013,STL,15,9,0,0,64.2,52,20,20,5,19,65,4,1,0,0,1,1.7,1.10,2.78
2014,STL,19,19,0,0,107.0,95,41,38,6,33,94,5,6,0,0,0,1.4,1.20,3.20
2015,STL,30,30,0,0,181.1,162,74,68,19,58,153,17,7,0,0,0,2.9,1.21,3.38
2016,STL,27,24,0,0,138.0,159,86,78,15,45,114,7,7,0,0,0,-0.4,1.48,5.09
2017,STL,30,30,1,1,165.2,170,82,76,17,55,158,12,9,0,0,0,1.5,1.36,4.13
2018,STL,10,10,0,0,56.1,48,21,18,4,21,50,5,1,0,0,0,0.9,1.22,2.88
