YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2012,STL,27,86,8,21,6,0,2,13,5,24,0,0,.244,.286,.384,.670,-0.1
2013,STL,108,296,46,84,14,0,17,51,23,80,0,1,.284,.335,.503,.838,1.2
2014,STL,142,527,55,152,34,5,15,68,26,114,3,2,.288,.321,.457,.778,2.3
2015,STL,60,175,14,42,9,0,5,24,10,41,1,0,.240,.280,.377,.657,0.3
2016,STL,118,297,37,74,18,0,16,54,25,81,0,1,.249,.309,.471,.780,0.7
2017,ATL,100,291,42,79,20,1,19,58,19,71,0,0,.271,.315,.543,.858,0.7
2017,STL,31,48,4,14,2,0,1,7,4,17,0,0,.292,.340,.396,.736,-0.3
2017,Total,131,339,46,93,22,1,20,65,23,88,0,0,.274,.319,.522,.841,0.5
2018,WSH,41,110,19,30,5,0,11,28,16,27,0,0,.273,.375,.618,.993,1.1
