SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2015,WSH,26,0,0,0,17.0,26,11,8,0,8,14,2,1,0,4,2,-0.2,2.00,4.24
2016,WSH,5,0,0,0,3.0,1,0,0,0,0,4,0,0,0,0,0,0.1,0.33,0.00
2017,WSH,40,1,0,0,50.0,50,25,24,3,18,31,1,0,2,4,0,0.4,1.36,4.32
2018,WSH,10,0,0,0,10.2,6,7,6,2,4,10,0,0,0,1,0,-0.2,0.94,5.06
