SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2012,TOR,11,11,0,0,58.2,59,31,30,8,20,49,5,3,0,0,0,0.2,1.35,4.60
2014,TOR,32,32,1,1,184.2,173,92,92,23,60,184,11,13,0,0,0,1.5,1.26,4.48
2015,TOR,30,28,1,1,150.1,179,103,93,22,44,129,13,5,0,0,0,-1.7,1.48,5.57
2016,TOR,3,2,0,0,12.2,13,7,7,4,4,12,1,0,0,0,1,0.1,1.34,4.97
2016,PIT,6,1,0,0,11.1,15,7,7,2,3,10,0,0,0,0,0,-0.0,1.59,5.56
2016,Total,9,3,0,0,24.0,28,14,14,6,7,22,1,0,0,0,1,0.1,1.46,5.25
2018,PHI,10,0,0,0,19.1,19,10,10,4,11,16,1,1,0,0,0,0.1,1.55,4.66
