SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2016,DET,26,26,1,1,159.0,136,57,54,16,42,132,11,7,0,0,0,4.9,1.12,3.06
2017,DET,25,25,1,0,164.2,150,80,70,13,40,114,10,12,0,0,0,3.6,1.15,3.83
2018,DET,10,10,0,0,57.1,53,29,26,6,20,51,2,3,0,0,0,0.8,1.27,4.08
