YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2010,KC,18,57,11,12,4,2,1,5,6,16,9,1,.211,.286,.404,.690,0.8
2011,KC,26,44,8,9,1,0,0,3,7,14,11,1,.205,.308,.227,.535,0.4
2012,KC,102,292,52,76,8,5,0,9,30,56,30,5,.260,.328,.322,.650,1.4
2013,KC,87,213,30,55,9,4,2,17,21,45,34,6,.258,.326,.366,.692,1.8
2014,KC,120,260,33,70,4,4,1,24,22,52,36,7,.269,.324,.327,.651,2.8
2015,KC,90,200,31,50,8,6,2,18,14,37,26,3,.250,.311,.380,.691,2.2
2016,KC,107,299,46,83,14,8,1,25,26,39,30,7,.278,.340,.388,.728,3.1
2017,SEA,111,346,56,87,13,3,5,30,28,55,28,7,.251,.324,.350,.674,2.6
2018,ARI,37,103,13,20,3,2,2,8,12,17,8,2,.194,.278,.320,.598,0.7
