SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2014,COL,16,0,0,0,15.2,22,12,12,2,4,14,0,0,0,3,0,-0.3,1.66,6.89
2015,NYY,24,0,0,0,20.2,28,13,13,2,6,18,0,2,1,5,0,-0.1,1.65,5.66
2018,TEX,18,0,0,0,16.0,17,8,8,2,3,15,0,1,0,7,2,0.3,1.25,4.50
