SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2016,MIN,25,0,0,0,23.0,25,12,12,0,12,17,1,1,0,2,0,0.2,1.61,4.70
2018,LAD,20,0,0,0,17.0,17,9,9,2,12,23,2,1,0,4,3,-0.2,1.71,4.76
