YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2014,TEX,18,68,7,17,2,0,0,8,1,10,0,0,.250,.271,.279,.550,0.0
2015,TEX,6,11,1,2,0,0,0,2,0,1,0,0,.182,.250,.182,.432,0.0
2015,MIA,17,27,1,4,0,0,0,0,1,3,0,0,.148,.207,.148,.355,-0.1
2015,Total,23,38,2,6,0,0,0,2,1,4,0,0,.158,.220,.158,.378,-0.1
2016,MIA,10,13,1,4,0,0,1,4,0,2,0,0,.308,.308,.538,.846,0.0
2017,MIA,48,104,13,25,5,3,0,9,3,10,0,0,.240,.279,.346,.625,-0.4
2018,MIA,23,29,2,6,1,0,0,1,2,8,0,0,.207,.258,.241,.499,-0.1
