SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2012,OAK,44,0,0,0,47.1,40,18,16,3,11,60,2,1,1,18,1,0.7,1.08,3.04
2013,OAK,70,0,0,0,69.0,53,24,24,4,13,60,5,5,2,26,5,1.2,0.96,3.13
2014,OAK,61,0,0,0,62.2,38,19,19,5,8,89,2,4,22,5,4,1.2,0.73,2.73
2015,OAK,12,0,0,0,13.2,12,6,6,1,5,15,1,0,4,1,1,0.1,1.24,3.95
2016,OAK,44,0,0,0,39.0,33,14,14,6,8,45,2,3,4,10,2,0.9,1.05,3.23
2017,OAK,23,0,0,0,21.1,12,8,8,3,2,31,1,0,3,8,1,0.5,0.66,3.38
2017,WSH,30,0,0,0,30.0,22,10,8,2,8,31,1,0,21,1,1,1.0,1.00,2.40
2017,Total,53,0,0,0,51.1,34,18,16,5,10,62,2,0,24,9,2,1.5,0.86,2.81
2018,WSH,20,0,0,0,20.2,10,5,5,2,3,33,2,2,9,0,1,0.7,0.63,2.18
