SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2012,BAL,18,15,0,0,105.1,92,38,38,13,35,77,9,4,0,0,0,2.9,1.21,3.25
2013,BAL,30,28,0,0,171.1,157,81,72,24,53,120,11,8,0,0,0,2.0,1.23,3.78
2014,BAL,27,26,1,1,159.0,155,61,57,25,51,111,10,9,0,0,0,2.1,1.30,3.23
2015,BAL,26,26,0,0,144.2,151,81,79,24,51,109,9,12,0,0,0,0.6,1.40,4.91
2016,CHW,24,23,0,0,135.0,132,61,56,11,35,95,5,8,0,0,0,2.1,1.24,3.73
2017,CHW,22,22,0,0,133.2,145,72,64,16,47,85,7,10,0,0,0,1.6,1.44,4.31
2017,TEX,5,5,0,0,22.1,22,16,16,6,8,15,1,3,0,0,0,-0.1,1.34,6.45
2017,Total,27,27,0,0,156.0,167,88,80,22,55,100,8,13,0,0,0,1.5,1.42,4.62
2018,CHW,3,3,0,0,12.1,24,18,17,4,6,5,0,3,0,0,0,-0.7,2.43,12.41
