YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2010,LAA,5,11,0,1,0,0,0,0,0,4,0,0,.091,.091,.091,.182,-0.3
2011,LAA,10,16,2,2,0,0,0,0,1,6,1,0,.125,.176,.125,.301,-0.2
2012,LAA,12,17,2,7,0,0,0,1,3,3,1,0,.412,.500,.412,.912,0.1
2013,LAA,47,108,9,28,3,0,0,10,7,24,1,0,.259,.308,.287,.595,0.5
2014,DET,94,251,30,57,6,0,2,12,18,60,12,2,.227,.279,.275,.554,0.2
2015,DET,109,184,25,47,5,0,2,15,11,46,10,5,.255,.307,.315,.622,1.6
2016,DET,109,174,21,41,5,2,2,16,13,38,8,0,.236,.304,.322,.626,0.3
2017,DET,124,318,45,74,17,2,4,25,22,67,6,4,.233,.289,.336,.625,-1.2
2018,SEA,26,39,4,6,1,0,0,0,4,16,1,0,.154,.250,.179,.429,-0.5
