YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2013,SEA,8,26,1,5,0,0,0,3,2,1,0,0,.192,.241,.192,.433,-0.2
2014,SEA,21,61,4,13,2,0,0,5,0,17,0,0,.213,.213,.246,.459,0.2
2015,SEA,52,127,9,20,6,0,1,7,6,21,0,0,.157,.195,.228,.423,-0.3
2016,SEA,9,25,4,12,2,0,1,5,2,5,0,0,.480,.552,.680,1.232,0.5
2017,TB,63,176,20,45,6,0,7,29,7,35,2,0,.256,.289,.409,.698,0.4
2018,TB,17,50,3,11,1,0,0,4,3,8,1,0,.220,.259,.240,.499,-0.1
