SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2011,ATL,18,0,0,0,18.1,17,16,16,0,12,25,1,1,0,3,1,-0.9,1.58,7.85
2012,ATL,22,0,0,0,20.0,17,4,4,1,5,20,0,1,0,4,1,0.5,1.10,1.80
2013,ATL,37,0,0,0,31.0,30,13,13,2,16,23,2,1,1,1,2,0.2,1.48,3.77
2015,SF,7,0,0,0,3.2,1,2,2,0,1,5,0,0,0,3,0,-0.0,0.55,4.91
2016,SF,56,0,0,0,48.1,42,24,23,4,14,45,3,2,3,16,4,-0.1,1.16,4.28
2017,SF,68,0,0,0,68.0,50,16,15,4,35,64,4,3,0,8,0,2.3,1.25,1.99
2018,SF,24,0,0,0,20.2,21,8,8,4,11,21,0,1,1,2,2,0.2,1.55,3.48
