YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2014,STL,47,110,11,27,6,1,3,8,5,31,0,2,.245,.278,.400,.678,0.2
2015,STL,103,323,49,89,23,7,17,47,22,110,4,2,.276,.329,.548,.877,3.2
2016,STL,132,446,66,107,29,3,24,68,28,141,5,4,.240,.289,.480,.769,2.7
2017,STL,122,412,53,98,25,3,22,59,26,133,6,1,.238,.285,.473,.758,1.0
2018,TOR,25,66,6,7,2,0,2,7,7,24,1,0,.106,.208,.227,.435,-0.3
