SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2013,BAL,38,1,0,0,74.2,83,37,35,7,28,58,4,1,0,0,0,0.3,1.49,4.22
2014,BAL,37,1,0,0,58.2,70,22,18,2,13,34,4,2,0,5,0,0.5,1.41,2.76
2015,BAL,30,0,0,0,40.1,52,26,22,4,18,26,2,2,0,3,0,-0.3,1.74,4.91
2016,BAL,16,0,0,0,24.2,33,19,19,3,10,7,2,2,0,0,3,-0.4,1.74,6.93
2017,ARI,43,1,0,0,54.0,65,42,32,4,17,29,4,5,0,2,0,-0.9,1.52,5.33
2018,ARI,16,0,0,0,32.1,28,7,6,2,6,16,2,1,0,0,0,0.9,1.05,1.67
