YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2014,ATL,93,319,22,80,16,1,1,31,36,40,2,1,.251,.328,.317,.645,-0.3
2015,CHC,33,67,4,18,6,0,1,11,5,7,2,0,.269,.324,.403,.727,0.5
2016,CHC,74,148,17,40,12,1,2,11,18,27,0,1,.270,.357,.405,.762,0.6
2017,CHC,73,125,18,36,8,0,5,22,20,18,0,0,.288,.389,.472,.861,0.3
2018,CHC,37,59,8,20,2,0,0,11,6,8,0,0,.339,.400,.373,.773,0.3
