YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2015,DET,24,68,6,16,3,0,0,5,7,14,1,0,.235,.307,.279,.586,0.1
2016,DET,8,10,1,1,0,0,0,0,3,4,0,0,.100,.308,.100,.408,0.2
2017,DET,73,166,17,43,5,1,1,11,10,32,1,0,.259,.302,.319,.621,-0.5
2018,DET,47,160,16,33,9,0,1,15,10,30,1,1,.206,.260,.281,.541,-0.7
