SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2014,LAD,20,0,0,0,24.0,16,7,7,3,5,18,0,0,0,5,0,0.4,0.88,2.63
2015,LAD,52,0,0,0,51.0,47,22,19,4,11,60,4,2,0,11,3,0.3,1.14,3.35
2016,LAD,73,0,0,0,74.0,52,27,25,11,22,83,3,2,0,23,2,0.9,1.00,3.04
2017,LAD,66,0,0,0,64.0,56,24,21,9,29,64,3,6,0,23,3,0.6,1.33,2.95
2018,LAD,22,0,0,0,22.2,24,10,9,2,13,29,1,3,0,3,0,0.0,1.63,3.57
