YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2016,PIT,66,146,21,44,8,1,2,11,12,26,4,1,.301,.356,.411,.767,0.5
2017,PIT,121,406,55,112,20,6,6,53,36,57,9,5,.276,.344,.399,.743,1.8
2018,PIT,44,117,18,27,2,0,3,6,11,21,0,2,.231,.308,.325,.633,0.2
