YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2015,SEA,17,32,1,2,1,0,0,1,1,18,1,1,.063,.091,.094,.185,-0.5
2016,DET,1,2,1,1,1,0,0,0,0,0,0,0,.500,.500,1.000,1.500,0.1
2017,DET,60,173,25,46,12,0,6,22,13,51,2,1,.266,.326,.439,.765,0.3
2018,DET,29,108,17,30,8,0,5,17,8,30,0,0,.278,.325,.491,.816,0.6
