YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2014,MIA,39,74,10,21,3,0,1,11,9,19,0,0,.284,.361,.365,.726,0.1
2015,MIA,129,409,42,107,20,0,23,73,34,101,0,0,.262,.321,.479,.800,0.3
2016,MIA,90,280,35,74,12,1,15,51,38,56,0,0,.264,.349,.475,.824,1.2
2017,MIA,108,377,52,109,18,0,25,83,47,95,1,0,.289,.366,.536,.902,2.3
2018,MIA,47,144,17,35,2,1,9,23,37,37,0,0,.243,.398,.458,.856,0.6
