YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2015,SEA,57,219,25,62,14,3,2,17,24,43,8,4,.283,.351,.402,.753,2.3
2016,SEA,119,437,55,113,21,2,1,33,18,84,11,5,.259,.287,.323,.610,0.3
2017,ARI,73,223,30,58,11,2,5,18,29,37,3,1,.260,.345,.395,.740,1.1
2018,ARI,46,172,14,38,5,3,1,10,14,26,1,0,.221,.283,.302,.585,0.2
