SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2013,CHC,10,0,0,0,6.2,3,1,1,1,7,7,0,0,0,0,0,0.2,1.50,1.35
2014,CHC,18,0,0,0,13.1,14,14,14,2,12,21,1,0,0,1,0,-0.6,1.95,9.45
2015,CHC,33,0,0,0,26.2,26,13,13,5,13,29,2,1,0,6,2,-0.0,1.46,4.39
2017,CHC,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.00,0.00
2017,COL,9,0,0,0,7.0,9,4,4,2,0,10,0,0,0,1,0,0.0,1.29,5.14
2017,Total,10,0,0,0,7.2,9,4,4,2,0,10,0,0,0,1,0,0.0,1.17,4.70
