YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2011,SEA,53,182,22,47,13,0,3,13,13,36,3,1,.258,.312,.379,.691,0.6
2012,SEA,155,594,62,154,35,1,20,86,46,110,13,5,.259,.316,.423,.739,2.6
2013,SEA,160,615,79,160,32,2,22,69,68,122,9,3,.260,.338,.426,.764,3.9
2014,SEA,159,590,71,158,27,4,25,96,52,118,7,5,.268,.334,.454,.788,5.8
2015,SEA,161,623,85,166,37,0,26,74,54,98,6,6,.266,.328,.451,.779,4.3
2016,SEA,158,597,89,166,36,3,30,99,69,108,3,1,.278,.359,.499,.858,6.9
2017,SEA,154,578,72,144,33,1,27,88,58,110,2,1,.249,.323,.450,.773,2.5
2018,SEA,49,193,23,44,14,0,8,30,13,41,0,0,.228,.289,.425,.714,0.9
