YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2015,NYM,73,233,18,51,9,0,3,21,17,60,0,0,.219,.280,.296,.576,0.9
2016,NYM,48,132,6,26,6,0,1,11,17,33,0,0,.197,.298,.265,.563,-0.1
2017,NYM,37,100,11,26,5,0,3,13,14,17,1,0,.260,.364,.400,.764,0.7
2018,NYM,7,20,5,3,1,0,0,1,6,6,0,0,.150,.393,.200,.593,0.2
