SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2014,SD,56,0,0,0,54.1,42,15,15,2,18,56,3,3,6,10,1,1.0,1.10,2.48
2015,SD,57,0,0,0,58.1,52,28,26,6,20,58,3,2,0,2,1,0.1,1.23,4.01
2016,SD,60,0,0,0,59.2,55,27,26,8,22,42,7,7,2,9,1,0.6,1.29,3.92
2017,SD,20,0,0,0,26.1,32,23,23,5,16,23,0,2,0,1,0,-0.6,1.82,7.86
2018,CIN,10,0,0,0,9.0,13,11,11,3,6,7,0,1,0,0,0,-0.6,2.11,11.00
