SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2014,WSH,15,7,0,0,50.2,57,17,14,1,13,30,2,3,0,0,0,1.1,1.38,2.49
2015,WSH,60,0,0,0,67.2,62,32,29,4,32,65,2,5,0,10,3,0.3,1.39,3.86
2016,WSH,73,0,0,0,67.0,51,19,17,5,31,63,4,1,1,22,2,1.9,1.22,2.28
2017,OAK,35,0,0,0,38.0,32,11,9,3,12,42,3,4,13,5,3,1.5,1.16,2.13
2017,WSH,37,0,0,0,37.2,48,24,24,3,13,32,0,2,3,5,2,-0.2,1.62,5.73
2017,Total,72,0,0,0,75.2,80,35,33,6,25,74,3,6,16,10,5,1.3,1.39,3.93
2018,OAK,19,0,0,0,25.0,20,6,3,1,8,32,2,1,11,0,2,1.1,1.12,1.08
