SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2011,PIT,12,0,0,0,11.0,9,5,5,1,4,10,0,1,0,2,0,0.1,1.18,4.09
2012,PIT,66,0,0,0,75.2,65,30,24,7,22,50,2,2,2,12,2,0.6,1.15,2.85
2013,PIT,29,0,0,0,32.0,37,17,17,2,16,23,2,3,0,3,0,-0.3,1.66,4.78
2014,PIT,63,0,0,0,64.1,51,21,14,4,19,36,7,5,0,13,2,0.9,1.09,1.96
2015,PIT,76,0,0,0,67.0,70,21,17,3,19,36,3,1,0,21,3,1.3,1.33,2.28
2016,PIT,67,0,0,0,59.1,62,24,20,6,22,34,1,1,1,4,2,0.9,1.42,3.03
2017,MIL,67,0,0,0,59.2,49,21,20,4,24,48,5,3,1,12,3,1.2,1.22,3.02
2018,CIN,25,0,0,0,29.1,20,4,4,1,6,22,2,2,2,3,1,1.4,0.89,1.23
