YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2013,MIL,56,136,27,38,10,0,11,27,11,34,3,0,.279,.353,.596,.949,1.3
2014,MIL,144,501,70,122,37,2,22,69,32,122,4,1,.244,.299,.457,.756,2.1
2015,MIL,121,392,54,97,16,2,27,66,44,122,6,2,.247,.323,.505,.828,0.8
2016,OAK,150,555,85,137,24,2,42,102,42,166,1,2,.247,.307,.524,.831,2.8
2017,OAK,153,566,91,140,28,1,43,110,73,195,4,0,.247,.336,.528,.864,2.5
2018,OAK,47,183,23,43,9,0,13,38,15,53,0,0,.235,.307,.497,.804,0.5
