SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2010,ATL,9,8,0,0,40.2,53,28,27,6,11,43,3,2,0,0,0,-0.6,1.57,5.98
2011,ATL,15,15,0,0,82.2,93,39,38,7,30,77,5,3,0,0,0,0.4,1.49,4.14
2012,ATL,30,30,0,0,179.1,151,88,82,26,56,145,11,10,0,0,0,0.4,1.15,4.12
2013,ATL,32,32,1,0,204.2,177,79,73,22,46,181,13,9,0,0,0,3.1,1.09,3.21
2014,ATL,25,25,0,0,145.1,165,77,77,21,44,120,6,12,0,0,0,0.1,1.44,4.77
2017,KC,65,0,0,0,77.2,57,23,22,5,22,88,6,6,6,17,3,2.8,1.02,2.55
2018,TEX,9,9,0,0,48.1,53,30,30,8,11,46,3,3,0,0,0,0.3,1.32,5.59
