YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2013,NYM,121,392,35,95,21,5,4,34,20,96,6,3,.242,.281,.352,.633,3.7
2014,NYM,116,416,46,117,24,3,4,47,20,87,13,4,.281,.321,.382,.703,5.5
2015,NYM,143,441,47,114,16,5,6,41,16,87,7,3,.259,.289,.358,.647,0.6
2016,NYM,79,142,15,34,7,2,3,9,11,27,4,2,.239,.301,.380,.681,0.8
2017,NYM,94,252,37,63,16,2,3,15,14,56,7,3,.250,.296,.365,.661,1.8
2018,NYM,30,59,9,20,1,1,0,6,3,9,3,1,.339,.375,.390,.765,1.0
