YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2014,BOS,55,175,15,42,9,0,1,20,19,33,0,0,.240,.308,.309,.617,1.1
2016,BOS,57,172,21,39,9,1,1,12,10,39,0,0,.227,.277,.308,.585,-0.3
2017,BOS,99,324,43,94,18,2,5,32,17,64,7,2,.290,.330,.404,.734,1.1
2018,BOS,35,123,10,24,5,0,0,5,4,18,0,1,.195,.238,.236,.474,-0.9
