SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2012,TEX,29,29,0,0,191.1,156,89,83,14,89,221,16,9,0,0,0,4.0,1.28,3.90
2013,TEX,32,32,0,0,209.2,145,68,66,26,80,277,13,9,0,0,0,5.8,1.07,2.83
2014,TEX,22,22,2,1,144.1,133,54,49,13,49,182,10,7,0,0,0,3.2,1.26,3.06
2016,TEX,17,17,0,0,100.1,81,43,38,12,31,132,7,5,0,0,0,2.5,1.12,3.41
2017,TEX,22,22,0,0,137.0,115,63,61,20,45,148,6,9,0,0,0,3.3,1.17,4.01
2017,LAD,9,9,0,0,49.2,44,20,19,7,13,61,4,3,0,0,0,0.6,1.15,3.44
2017,Total,31,31,0,0,186.2,159,83,80,27,58,209,10,12,0,0,0,4.0,1.16,3.86
2018,CHC,8,8,0,0,40.0,36,24,22,7,21,49,1,3,0,0,0,-0.3,1.43,4.95
