YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2015,SF,54,178,23,54,6,3,2,20,14,40,5,4,.303,.358,.404,.762,1.0
2016,SF,52,106,13,31,4,0,0,6,12,18,5,1,.292,.370,.330,.700,0.8
2017,SF,104,194,32,50,4,2,1,11,23,46,9,1,.258,.332,.314,.646,0.3
2018,SF,40,88,5,21,4,1,0,9,6,23,0,1,.239,.295,.307,.602,0.0
