YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2014,TEX,114,386,39,100,14,7,9,48,17,71,4,7,.259,.297,.402,.699,0.1
2015,TEX,120,426,54,111,21,9,16,61,23,79,6,7,.261,.316,.465,.781,1.9
2016,TEX,150,605,89,164,33,4,33,88,19,135,14,7,.271,.296,.502,.798,2.4
2017,TEX,162,607,79,124,21,3,30,75,32,162,15,6,.204,.252,.397,.649,-0.2
2018,TEX,24,79,7,14,4,0,1,11,6,25,0,3,.177,.241,.266,.507,-1.0
