YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2016,SD,7,24,2,5,2,0,0,2,1,4,0,0,.208,.240,.292,.532,-0.2
2017,SD,89,307,28,83,14,1,4,21,28,76,0,1,.270,.334,.362,.696,0.4
2018,SD,43,109,6,21,4,0,2,13,10,20,0,1,.193,.256,.284,.540,-0.3
