YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2017,ATL,82,241,30,72,21,2,4,27,12,51,0,0,.299,.331,.452,.783,1.1
2018,ATL,28,70,9,15,4,1,2,13,18,14,0,1,.214,.382,.386,.768,0.5
